shot	time	lat	lon	depth
2458	94:173:12:52:02.196	40.760262	-124.37886	7.5
2459	94:173:12:52:22.294	40.760162	-124.378281	7.5
2460	94:173:12:52:42.402	40.760075	-124.377701	7.5
2461	94:173:12:53:02.550	40.759987	-124.377113	7.5
2462	94:173:12:53:22.722	40.759903	-124.376518	7.5
2463	94:173:12:53:42.915	40.759811	-124.375931	7.5
2464	94:173:12:54:03.122	40.759716	-124.375351	7.5
2465	94:173:12:54:23.296	40.759617	-124.374756	7.5
2466	94:173:12:54:43.421	40.759541	-124.374168	7.5
2467	94:173:12:55:03.546	40.759468	-124.373589	7.5
2468	94:173:12:55:23.585	40.759407	-124.373047	7.5
2469	94:173:12:55:43.582	40.759323	-124.372513	7.5
2470	94:173:12:56:03.542	40.759232	-124.371979	7.5
2471	94:173:12:56:23.427	40.759148	-124.371429	7.5
2472	94:173:12:56:43.254	40.759068	-124.370872	7.5
2473	94:173:12:57:03.072	40.758987	-124.370316	7.5
2474	94:173:12:57:22.820	40.758919	-124.369774	7.5
2475	94:173:12:57:42.548	40.758846	-124.369232	7.5
2476	94:173:12:58:02.266	40.758774	-124.36869	7.5
2477	94:173:12:58:22.003	40.758701	-124.368141	7.5
2478	94:173:12:58:41.784	40.758629	-124.367584	7.5
2479	94:173:12:59:01.619	40.758553	-124.367027	7.5
2480	94:173:12:59:21.496	40.758472	-124.36647	7.5
2481	94:173:12:59:41.443	40.758408	-124.365913	7.5
2482	94:173:13:00:01.511	40.758327	-124.365356	7.5
2483	94:173:13:00:21.710	40.758259	-124.36483	7.5
2484	94:173:13:00:41.989	40.758183	-124.364296	7.5
2485	94:173:13:01:02.353	40.758102	-124.36377	7.5
2486	94:173:13:01:22.766	40.757992	-124.363205	7.5
2487	94:173:13:01:43.210	40.757912	-124.362633	7.5
2488	94:173:13:02:03.687	40.757835	-124.362068	7.5
2489	94:173:13:02:24.145	40.75774	-124.361504	7.5
2490	94:173:13:02:44.574	40.757675	-124.360924	7.5
2491	94:173:13:03:05.001	40.757607	-124.360359	7.5
2492	94:173:13:03:25.418	40.757534	-124.359772	7.5
2493	94:173:13:03:45.806	40.757454	-124.359192	7.5
2494	94:173:13:04:06.222	40.757374	-124.35862	7.5
2495	94:173:13:04:26.641	40.757286	-124.35807	7.5
2496	94:173:13:04:47.071	40.757225	-124.357513	7.5
2497	94:173:13:05:07.545	40.757172	-124.356949	7.5
2498	94:173:13:05:28.025	40.757111	-124.356369	7.5
2499	94:173:13:05:48.520	40.757034	-124.355804	7.5
2500	94:173:13:06:09.061	40.756954	-124.35524	7.5
2501	94:173:13:06:29.615	40.756874	-124.354675	7.5
2502	94:173:13:06:50.213	40.756794	-124.354118	7.5
2503	94:173:13:07:10.795	40.75671	-124.353554	7.5
2504	94:173:13:07:31.429	40.756634	-124.352997	7.5
2505	94:173:13:07:52.096	40.756557	-124.352432	7.5
2506	94:173:13:08:12.809	40.756477	-124.35186	7.5
2507	94:173:13:08:33.554	40.756401	-124.35128	7.5
2508	94:173:13:08:54.389	40.756325	-124.3507	7.5
2509	94:173:13:09:15.257	40.756248	-124.350128	7.5
2510	94:173:13:09:36.184	40.756165	-124.349556	7.5
2511	94:173:13:09:57.133	40.756073	-124.348991	7.5
2512	94:173:13:10:18.073	40.755989	-124.348427	7.5
2513	94:173:13:10:38.838	40.75589	-124.347862	7.5
2514	94:173:13:10:59.584	40.755795	-124.347298	7.5
2515	94:173:13:11:20.542	40.755676	-124.346748	7.5
2516	94:173:13:11:41.511	40.755596	-124.346191	7.5
2517	94:173:13:12:02.618	40.755512	-124.345619	7.5
2518	94:173:13:12:23.694	40.755421	-124.345047	7.5
2519	94:173:13:12:44.803	40.755333	-124.34446	7.5
2520	94:173:13:13:05.974	40.755245	-124.34388	7.5
2521	94:173:13:13:27.147	40.755169	-124.343307	7.5
2522	94:173:13:13:48.365	40.755074	-124.342751	7.5
2523	94:173:13:14:09.632	40.754974	-124.342186	7.5
2524	94:173:13:14:30.930	40.754898	-124.341637	7.5
2525	94:173:13:14:52.268	40.754807	-124.341087	7.5
2526	94:173:13:15:13.587	40.754704	-124.340538	7.5
2527	94:173:13:15:34.976	40.754612	-124.339981	7.5
2528	94:173:13:15:56.411	40.754536	-124.339424	7.5
2529	94:173:13:16:17.862	40.754478	-124.33886	7.5
2530	94:173:13:16:39.335	40.754391	-124.338303	7.5
2531	94:173:13:17:00.843	40.754288	-124.337746	7.5
2532	94:173:13:17:22.340	40.754173	-124.337166	7.5
2533	94:173:13:17:43.847	40.754078	-124.336586	7.5
2534	94:173:13:18:05.338	40.75399	-124.336006	7.5
2535	94:173:13:18:26.774	40.753906	-124.335434	7.5
2536	94:173:13:18:48.180	40.753799	-124.334877	7.5
2537	94:173:13:19:09.557	40.7537	-124.334312	7.5
2538	94:173:13:19:30.905	40.753605	-124.333763	7.5
2539	94:173:13:19:52.253	40.753502	-124.333206	7.5
2540	94:173:13:20:13.569	40.753429	-124.332634	7.5
2541	94:173:13:20:34.957	40.75333	-124.332069	7.5
2542	94:173:13:20:56.395	40.753193	-124.331505	7.5
2543	94:173:13:21:17.893	40.753082	-124.330948	7.5
2544	94:173:13:21:39.459	40.752945	-124.330406	7.5
2545	94:173:13:22:01.148	40.752815	-124.329842	7.5
2546	94:173:13:22:22.895	40.752644	-124.329269	7.5
2547	94:173:13:22:44.721	40.752537	-124.32869	7.5
2548	94:173:13:23:06.588	40.752438	-124.328087	7.5
2549	94:173:13:23:28.457	40.752327	-124.327477	7.5
2550	94:173:13:23:50.327	40.752209	-124.326874	7.5
2551	94:173:13:24:12.172	40.752098	-124.326263	7.5
2552	94:173:13:24:33.991	40.75198	-124.325653	7.5
2553	94:173:13:24:55.758	40.751873	-124.325035	7.5
2554	94:173:13:25:17.665	40.751774	-124.324417	7.5
2555	94:173:13:25:39.631	40.751667	-124.323807	7.5
2556	94:173:13:26:01.578	40.751545	-124.323204	7.5
2557	94:173:13:26:23.277	40.751438	-124.322601	7.5
2558	94:173:13:26:44.917	40.751335	-124.321999	7.5
2559	94:173:13:27:06.632	40.751228	-124.321396	7.5
2560	94:173:13:27:28.329	40.751118	-124.320786	7.5
2561	94:173:13:27:50.098	40.751034	-124.32016	7.5
2562	94:173:13:28:11.856	40.750938	-124.319542	7.5
2563	94:173:13:28:33.600	40.750851	-124.318939	7.5
2564	94:173:13:28:55.351	40.750748	-124.318336	7.5
2565	94:173:13:29:17.091	40.750641	-124.317734	7.5
2566	94:173:13:29:38.776	40.750553	-124.317131	7.5
2567	94:173:13:30:00.401	40.750477	-124.316521	7.5
2568	94:173:13:30:22.012	40.750381	-124.315887	7.5
2568	94:173:13:30:22.012	40.758889	-124.017661


